data,pedido_id,categoria,produto,regiao,canal,quantidade,preco_unitario,receita
2024-10-01,11137,Eletrônicos,Notebook,Sudeste,App,1,3999.0,3999.0
2024-10-02,11138,Esporte,Tapete Yoga,Sudeste,Site,1,99.0,99.0
2024-10-02,11139,Esporte,Esteira,Centro-Oeste,Site,1,2659.05,2659.05
2024-10-02,11140,Casa,Air Fryer,Sudeste,Loja Física,3,459.0,1377.0
2024-10-03,11141,Esporte,Halteres 10kg,Centro-Oeste,Site,1,189.0,189.0
2024-10-03,11142,Esporte,Tapete Yoga,Centro-Oeste,Site,1,99.0,99.0
2024-10-04,11143,Casa,Liquidificador,Sul,App,2,189.05,378.1
2024-10-04,11144,Casa,Aspirador Robô,Nordeste,App,2,1169.1,2338.2
2024-10-04,11145,Esporte,Esteira,Nordeste,Site,1,2799.0,2799.0
2024-10-04,11146,Moda,Relógio,Norte,Loja Física,3,279.65,838.95
2024-10-05,11147,Casa,Air Fryer,Sul,Site,1,413.1,413.1
2024-10-05,11148,Esporte,Esteira,Centro-Oeste,Loja Física,3,2799.0,8397.0
2024-10-05,11149,Moda,Jaqueta,Sudeste,Site,3,259.0,777.0
2024-10-05,11150,Informática,"Monitor 24""",Sudeste,Site,1,999.0,999.0
2024-10-06,11151,Casa,Air Fryer,Sudeste,App,1,436.05,436.05
2024-10-06,11152,Eletrônicos,Smartphone,Sudeste,Site,1,1614.15,1614.15
2024-10-06,11153,Eletrônicos,Smartwatch,Centro-Oeste,Site,3,899.0,2697.0
2024-10-08,11154,Informática,Mouse Gamer,Sul,Site,3,151.05,453.15
2024-10-09,11155,Informática,SSD 1TB,Nordeste,App,2,429.0,858.0
2024-10-09,11156,Informática,Mouse Gamer,Centro-Oeste,Site,2,159.0,318.0
2024-10-09,11157,Moda,Jaqueta,Sudeste,Site,3,259.0,777.0
2024-10-09,11158,Moda,Relógio,Nordeste,Loja Física,3,329.0,987.0
2024-10-10,11159,Casa,Cafeteira,Centro-Oeste,Site,3,289.0,867.0
2024-10-10,11160,Esporte,Esteira,Sul,Site,3,2519.1,7557.3
2024-10-10,11161,Esporte,Tapete Yoga,Sul,Site,1,99.0,99.0
2024-10-10,11162,Informática,"Monitor 24""",Sul,Loja Física,3,999.0,2997.0
2024-10-10,11163,Moda,Tênis Esportivo,Centro-Oeste,App,1,379.05,379.05
2024-10-10,11164,Casa,Air Fryer,Sudeste,Loja Física,3,459.0,1377.0
2024-10-10,11165,Esporte,Tapete Yoga,Sul,Site,2,99.0,198.0
2024-10-11,11166,Casa,Cafeteira,Sudeste,App,3,289.0,867.0
2024-10-11,11167,Casa,Liquidificador,Sul,Site,1,199.0,199.0
2024-10-11,11168,Eletrônicos,Notebook,Sudeste,Site,2,3799.05,7598.1
2024-10-11,11169,Moda,Relógio,Nordeste,Loja Física,3,312.55,937.65
2024-10-11,11170,Informática,"Monitor 24""",Nordeste,Site,3,899.1,2697.3
2024-10-12,11171,Informática,Teclado Mecânico,Sudeste,App,1,349.0,349.0
2024-10-12,11172,Informática,Mouse Gamer,Sul,Loja Física,2,143.1,286.2
2024-10-12,11173,Informática,SSD 1TB,Sudeste,App,2,364.65,729.3
2024-10-13,11174,Eletrônicos,Smartwatch,Sudeste,App,1,899.0,899.0
2024-10-13,11175,Eletrônicos,Fone Bluetooth,Sudeste,Site,3,236.55,709.65
2024-10-13,11176,Casa,Air Fryer,Sul,Site,3,413.1,1239.3
2024-10-13,11177,Informática,SSD 1TB,Sudeste,Site,1,429.0,429.0
2024-10-14,11178,Esporte,Bicicleta,Sul,Loja Física,2,1599.0,3198.0
2024-10-14,11179,Eletrônicos,Fone Bluetooth,Sul,Site,2,249.0,498.0
2024-10-14,11180,Informática,"Monitor 24""",Sudeste,App,3,999.0,2997.0
2024-10-14,11181,Informática,Mouse Gamer,Sul,App,2,159.0,318.0
2024-10-14,11182,Moda,Mochila,Sudeste,Site,3,161.1,483.3
2024-10-14,11183,Eletrônicos,Fone Bluetooth,Sul,App,2,236.55,473.1
2024-10-14,11184,Casa,Liquidificador,Sudeste,Site,1,199.0,199.0
2024-10-14,11185,Informática,"Monitor 24""",Centro-Oeste,App,1,999.0,999.0
2024-10-15,11186,Casa,Air Fryer,Sul,Site,2,459.0,918.0
2024-10-15,11187,Moda,Mochila,Norte,App,2,179.0,358.0
2024-10-15,11188,Eletrônicos,Smartwatch,Sudeste,App,3,899.0,2697.0
2024-10-15,11189,Informática,"Monitor 24""",Nordeste,App,3,899.1,2697.3
2024-10-15,11190,Eletrônicos,Smartwatch,Sudeste,Loja Física,2,854.05,1708.1
2024-10-16,11191,Informática,"Monitor 24""",Nordeste,Loja Física,2,899.1,1798.2
2024-10-16,11192,Esporte,Bicicleta,Nordeste,Site,3,1599.0,4797.0
2024-10-17,11193,Informática,SSD 1TB,Sudeste,Site,3,407.55,1222.65
2024-10-17,11194,Informática,Mouse Gamer,Sudeste,Site,2,159.0,318.0
2024-10-17,11195,Informática,Mouse Gamer,Sudeste,Site,1,143.1,143.1
2024-10-18,11196,Informática,Teclado Mecânico,Nordeste,App,2,349.0,698.0
2024-10-18,11197,Informática,Teclado Mecânico,Sul,Site,1,349.0,349.0
2024-10-18,11198,Informática,SSD 1TB,Sudeste,Site,1,407.55,407.55
2024-10-19,11199,Casa,Aspirador Robô,Sudeste,Site,1,1299.0,1299.0
2024-10-19,11200,Moda,Tênis Esportivo,Norte,Site,1,399.0,399.0
2024-10-19,11201,Esporte,Esteira,Sul,App,2,2799.0,5598.0
2024-10-19,11202,Esporte,Tapete Yoga,Centro-Oeste,App,1,99.0,99.0
2024-10-19,11203,Esporte,Tapete Yoga,Nordeste,App,3,99.0,297.0
2024-10-19,11204,Esporte,Esteira,Nordeste,Loja Física,2,2659.05,5318.1
2024-10-19,11205,Esporte,Halteres 10kg,Sul,App,1,189.0,189.0
2024-10-20,11206,Moda,Jaqueta,Sudeste,Loja Física,1,233.1,233.1
2024-10-20,11207,Moda,Tênis Esportivo,Nordeste,App,2,399.0,798.0
2024-10-20,11208,Moda,Tênis Esportivo,Sul,Site,3,359.1,1077.3
2024-10-20,11209,Esporte,Halteres 10kg,Sul,App,1,189.0,189.0
2024-10-21,11210,Moda,Relógio,Sul,Site,2,312.55,625.1
2024-10-21,11211,Esporte,Esteira,Sudeste,Site,1,2519.1,2519.1
2024-10-21,11212,Informática,SSD 1TB,Sudeste,App,2,429.0,858.0
2024-10-21,11213,Informática,"Monitor 24""",Sul,App,3,999.0,2997.0
2024-10-21,11214,Eletrônicos,Smartwatch,Norte,App,2,899.0,1798.0
2024-10-21,11215,Esporte,Bicicleta,Nordeste,App,3,1599.0,4797.0
2024-10-21,11216,Esporte,Esteira,Sudeste,App,3,2379.15,7137.45
2024-10-21,11217,Esporte,Halteres 10kg,Sudeste,Site,3,189.0,567.0
2024-10-22,11218,Moda,Tênis Esportivo,Sul,App,1,359.1,359.1
2024-10-23,11219,Esporte,Tapete Yoga,Sul,Site,1,99.0,99.0
2024-10-23,11220,Eletrônicos,Smartwatch,Nordeste,Site,3,899.0,2697.0
2024-10-23,11221,Esporte,Tapete Yoga,Sudeste,App,2,99.0,198.0
2024-10-23,11222,Informática,"Monitor 24""",Sudeste,App,3,849.15,2547.45
2024-10-23,11223,Casa,Air Fryer,Sudeste,App,1,459.0,459.0
2024-10-23,11224,Casa,Liquidificador,Sudeste,Site,3,199.0,597.0
2024-10-23,11225,Casa,Air Fryer,Sudeste,App,2,436.05,872.1
2024-10-23,11226,Eletrônicos,Notebook,Nordeste,Site,3,3599.1,10797.3
2024-10-23,11227,Casa,Air Fryer,Norte,Site,2,390.15,780.3
2024-10-23,11228,Informática,Teclado Mecânico,Sudeste,Loja Física,1,349.0,349.0
2024-10-24,11229,Eletrônicos,Notebook,Sul,Site,1,3999.0,3999.0
2024-10-24,11230,Esporte,Halteres 10kg,Sudeste,Site,1,189.0,189.0
2024-10-24,11231,Informática,Teclado Mecânico,Norte,Site,1,331.55,331.55
2024-10-25,11232,Esporte,Bicicleta,Sudeste,Loja Física,3,1599.0,4797.0
2024-10-25,11233,Informática,Mouse Gamer,Centro-Oeste,App,1,143.1,143.1
2024-10-25,11234,Esporte,Tapete Yoga,Nordeste,App,1,94.05,94.05
2024-10-25,11235,Informática,Teclado Mecânico,Sul,App,1,349.0,349.0
2024-10-26,11236,Eletrônicos,Smartwatch,Sudeste,App,1,899.0,899.0
2024-10-26,11237,Esporte,Bicicleta,Nordeste,App,3,1599.0,4797.0
2024-10-26,11238,Informática,Mouse Gamer,Norte,App,2,159.0,318.0
2024-10-26,11239,Moda,Mochila,Centro-Oeste,Site,1,161.1,161.1
2024-10-26,11240,Casa,Cafeteira,Nordeste,Site,3,289.0,867.0
2024-10-26,11241,Moda,Tênis Esportivo,Sudeste,Loja Física,1,359.1,359.1
2024-10-27,11242,Esporte,Halteres 10kg,Sul,Site,2,189.0,378.0
2024-10-27,11243,Casa,Aspirador Robô,Nordeste,Site,2,1299.0,2598.0
2024-10-27,11244,Eletrônicos,Fone Bluetooth,Nordeste,Site,2,236.55,473.1
2024-10-27,11245,Moda,Relógio,Nordeste,App,2,329.0,658.0
2024-10-28,11246,Moda,Tênis Esportivo,Sul,App,1,399.0,399.0
2024-10-28,11247,Casa,Liquidificador,Nordeste,Site,1,199.0,199.0
2024-10-28,11248,Esporte,Halteres 10kg,Sul,App,2,189.0,378.0
2024-10-28,11249,Eletrônicos,Fone Bluetooth,Sudeste,Site,1,249.0,249.0
2024-10-28,11250,Moda,Relógio,Sudeste,Site,3,296.1,888.3
2024-10-28,11251,Esporte,Halteres 10kg,Sudeste,Site,2,189.0,378.0
2024-10-28,11252,Moda,Relógio,Sudeste,App,1,329.0,329.0
2024-10-28,11253,Informática,"Monitor 24""",Sul,App,2,999.0,1998.0
2024-10-28,11254,Informática,Teclado Mecânico,Centro-Oeste,App,3,349.0,1047.0
2024-10-29,11255,Casa,Liquidificador,Sul,Site,3,199.0,597.0
2024-10-29,11256,Moda,Relógio,Sul,App,1,312.55,312.55
2024-10-29,11257,Esporte,Esteira,Sudeste,App,3,2519.1,7557.3
2024-10-30,11258,Moda,Jaqueta,Sudeste,App,1,259.0,259.0
2024-10-30,11259,Moda,Tênis Esportivo,Sudeste,Loja Física,3,399.0,1197.0
2024-10-30,11260,Eletrônicos,Smartwatch,Sudeste,Site,1,899.0,899.0
2024-10-31,11261,Casa,Aspirador Robô,Norte,Loja Física,3,1299.0,3897.0
2024-10-31,11262,Esporte,Bicicleta,Nordeste,App,1,1519.05,1519.05
2024-10-31,11263,Casa,Aspirador Robô,Sul,Site,1,1234.05,1234.05
2024-10-31,11264,Esporte,Halteres 10kg,Nordeste,Site,2,170.1,340.2
2024-10-31,11265,Moda,Relógio,Sudeste,App,2,329.0,658.0
2024-10-31,11266,Esporte,Bicicleta,Nordeste,Loja Física,1,1599.0,1599.0
2024-10-31,11267,Moda,Jaqueta,Sudeste,Site,1,233.1,233.1
2024-11-01,11268,Esporte,Bicicleta,Nordeste,Site,3,1439.1,4317.3
2024-11-01,11269,Informática,"Monitor 24""",Sudeste,Loja Física,3,999.0,2997.0
2024-11-01,11270,Eletrônicos,Smartwatch,Norte,App,1,854.05,854.05
2024-11-01,11271,Eletrônicos,Smartphone,Sul,App,2,1804.05,3608.1
2024-11-01,11272,Esporte,Bicicleta,Sul,App,3,1599.0,4797.0
2024-11-01,11273,Eletrônicos,Smartphone,Sudeste,Site,3,1899.0,5697.0
2024-11-01,11274,Moda,Mochila,Nordeste,Site,1,179.0,179.0
2024-11-01,11275,Casa,Air Fryer,Sul,Site,3,390.15,1170.45
2024-11-01,11276,Esporte,Bicicleta,Sudeste,Loja Física,1,1599.0,1599.0
2024-11-02,11277,Esporte,Halteres 10kg,Sul,Site,1,170.1,170.1
2024-11-02,11278,Eletrônicos,Fone Bluetooth,Sudeste,App,3,249.0,747.0
2024-11-02,11279,Eletrônicos,Notebook,Sudeste,Site,3,3999.0,11997.0
2024-11-02,11280,Casa,Aspirador Robô,Sul,App,1,1104.15,1104.15
2024-11-02,11281,Esporte,Halteres 10kg,Sudeste,App,3,189.0,567.0
2024-11-02,11282,Moda,Mochila,Centro-Oeste,Loja Física,2,170.05,340.1
2024-11-02,11283,Casa,Air Fryer,Nordeste,Loja Física,1,459.0,459.0
2024-11-02,11284,Eletrônicos,Smartwatch,Centro-Oeste,App,3,899.0,2697.0
2024-11-02,11285,Eletrônicos,Smartwatch,Sudeste,Loja Física,1,899.0,899.0
2024-11-02,11286,Casa,Cafeteira,Sudeste,Site,2,289.0,578.0
2024-11-02,11287,Moda,Relógio,Nordeste,App,1,329.0,329.0
2024-11-02,11288,Eletrônicos,Smartwatch,Sudeste,Site,1,899.0,899.0
2024-11-03,11289,Informática,Teclado Mecânico,Sul,Site,1,349.0,349.0
2024-11-03,11290,Informática,Mouse Gamer,Sul,Site,3,159.0,477.0
2024-11-03,11291,Esporte,Tapete Yoga,Sul,App,1,99.0,99.0
2024-11-03,11292,Moda,Jaqueta,Centro-Oeste,App,3,259.0,777.0
2024-11-03,11293,Informática,Mouse Gamer,Sudeste,App,1,159.0,159.0
2024-11-03,11294,Eletrônicos,Smartphone,Norte,Site,3,1899.0,5697.0
2024-11-03,11295,Informática,"Monitor 24""",Nordeste,App,3,899.1,2697.3
2024-11-03,11296,Esporte,Esteira,Sul,Site,1,2799.0,2799.0
2024-11-03,11297,Casa,Cafeteira,Centro-Oeste,Loja Física,1,260.1,260.1
2024-11-04,11298,Informática,"Monitor 24""",Nordeste,Loja Física,1,999.0,999.0
2024-11-04,11299,Informática,"Monitor 24""",Sudeste,App,2,899.1,1798.2
2024-11-04,11300,Moda,Mochila,Sudeste,Loja Física,2,179.0,358.0
2024-11-04,11301,Casa,Liquidificador,Sudeste,App,2,199.0,398.0
2024-11-04,11302,Eletrônicos,Notebook,Centro-Oeste,Site,2,3999.0,7998.0
2024-11-04,11303,Esporte,Halteres 10kg,Sul,Site,2,189.0,378.0
2024-11-04,11304,Informática,Teclado Mecânico,Sul,Loja Física,2,314.1,628.2
2024-11-04,11305,Eletrônicos,Fone Bluetooth,Nordeste,Site,1,249.0,249.0
2024-11-05,11306,Moda,Tênis Esportivo,Nordeste,Site,3,339.15,1017.45
2024-11-05,11307,Eletrônicos,Smartwatch,Sul,App,3,899.0,2697.0
2024-11-06,11308,Moda,Tênis Esportivo,Sul,Site,2,379.05,758.1
2024-11-06,11309,Moda,Mochila,Centro-Oeste,App,2,179.0,358.0
2024-11-06,11310,Moda,Relógio,Sudeste,Site,2,329.0,658.0
2024-11-06,11311,Eletrônicos,Notebook,Sudeste,App,3,3999.0,11997.0
2024-11-06,11312,Eletrônicos,Fone Bluetooth,Sudeste,Site,3,249.0,747.0
2024-11-06,11313,Moda,Tênis Esportivo,Sudeste,Loja Física,1,399.0,399.0
2024-11-06,11314,Informática,"Monitor 24""",Sudeste,Site,2,899.1,1798.2
2024-11-06,11315,Casa,Liquidificador,Norte,App,2,189.05,378.1
2024-11-06,11316,Informática,SSD 1TB,Sudeste,Site,1,429.0,429.0
2024-11-07,11317,Casa,Cafeteira,Centro-Oeste,Site,2,260.1,520.2
2024-11-07,11318,Esporte,Bicicleta,Sudeste,Loja Física,1,1599.0,1599.0
2024-11-07,11319,Esporte,Bicicleta,Norte,App,2,1439.1,2878.2
2024-11-07,11320,Moda,Tênis Esportivo,Sudeste,Site,3,399.0,1197.0
2024-11-07,11321,Esporte,Tapete Yoga,Sudeste,Site,2,99.0,198.0
2024-11-07,11322,Esporte,Bicicleta,Sudeste,App,1,1439.1,1439.1
2024-11-07,11323,Casa,Aspirador Robô,Norte,App,3,1299.0,3897.0
2024-11-08,11324,Informática,Teclado Mecânico,Nordeste,App,1,314.1,314.1
2024-11-08,11325,Eletrônicos,Fone Bluetooth,Centro-Oeste,Site,2,249.0,498.0
2024-11-08,11326,Casa,Aspirador Robô,Centro-Oeste,Site,3,1234.05,3702.15
2024-11-08,11327,Informática,"Monitor 24""",Sudeste,Site,2,999.0,1998.0
2024-11-08,11328,Eletrônicos,Smartphone,Sudeste,Loja Física,3,1709.1,5127.3
2024-11-08,11329,Casa,Aspirador Robô,Sul,Site,2,1169.1,2338.2
2024-11-08,11330,Moda,Mochila,Norte,App,1,179.0,179.0
2024-11-08,11331,Casa,Cafeteira,Sudeste,App,1,260.1,260.1
2024-11-08,11332,Eletrônicos,Fone Bluetooth,Sudeste,Site,3,249.0,747.0
2024-11-08,11333,Esporte,Halteres 10kg,Sudeste,App,3,170.1,510.3
2024-11-08,11334,Moda,Relógio,Nordeste,App,1,329.0,329.0
2024-11-08,11335,Esporte,Tapete Yoga,Sul,Loja Física,1,99.0,99.0
2024-11-08,11336,Eletrônicos,Smartwatch,Sudeste,App,2,809.1,1618.2
2024-11-08,11337,Moda,Relógio,Sul,Loja Física,2,312.55,625.1
2024-11-08,11338,Informática,Teclado Mecânico,Sudeste,App,1,314.1,314.1
2024-11-08,11339,Eletrônicos,Fone Bluetooth,Centro-Oeste,Loja Física,1,211.65,211.65
2024-11-08,11340,Informática,Teclado Mecânico,Sul,Loja Física,3,331.55,994.65
2024-11-08,11341,Moda,Tênis Esportivo,Nordeste,Site,3,399.0,1197.0
2024-11-09,11342,Esporte,Halteres 10kg,Centro-Oeste,Site,2,189.0,378.0
2024-11-09,11343,Informática,"Monitor 24""",Sul,App,3,999.0,2997.0
2024-11-09,11344,Eletrônicos,Smartphone,Sudeste,App,2,1899.0,3798.0
2024-11-09,11345,Casa,Cafeteira,Nordeste,Site,2,289.0,578.0
2024-11-09,11346,Moda,Jaqueta,Sudeste,App,1,259.0,259.0
2024-11-10,11347,Informática,Teclado Mecânico,Nordeste,Site,3,349.0,1047.0
2024-11-10,11348,Moda,Tênis Esportivo,Centro-Oeste,Site,2,399.0,798.0
2024-11-10,11349,Casa,Aspirador Robô,Sul,App,1,1299.0,1299.0
2024-11-10,11350,Casa,Liquidificador,Centro-Oeste,App,2,179.1,358.2
2024-11-10,11351,Moda,Mochila,Sudeste,Loja Física,1,170.05,170.05
2024-11-10,11352,Casa,Cafeteira,Centro-Oeste,Loja Física,3,289.0,867.0
2024-11-10,11353,Esporte,Halteres 10kg,Sudeste,Site,1,189.0,189.0
2024-11-10,11354,Esporte,Halteres 10kg,Norte,Site,2,189.0,378.0
2024-11-10,11355,Moda,Jaqueta,Nordeste,Site,2,259.0,518.0
2024-11-11,11356,Moda,Jaqueta,Sudeste,App,1,233.1,233.1
2024-11-11,11357,Eletrônicos,Smartwatch,Sudeste,Site,1,899.0,899.0
2024-11-11,11358,Informática,SSD 1TB,Centro-Oeste,App,3,407.55,1222.65
2024-11-11,11359,Esporte,Bicicleta,Sudeste,Site,2,1599.0,3198.0
2024-11-11,11360,Moda,Relógio,Sudeste,Loja Física,2,312.55,625.1
2024-11-11,11361,Eletrônicos,Notebook,Centro-Oeste,Site,1,3999.0,3999.0
2024-11-11,11362,Informática,"Monitor 24""",Nordeste,App,2,999.0,1998.0
2024-11-12,11363,Esporte,Esteira,Nordeste,Loja Física,2,2799.0,5598.0
2024-11-12,11364,Informática,"Monitor 24""",Sul,Site,2,949.05,1898.1
2024-11-12,11365,Casa,Cafeteira,Nordeste,Site,2,289.0,578.0
2024-11-12,11366,Esporte,Halteres 10kg,Norte,App,3,189.0,567.0
2024-11-12,11367,Informática,Mouse Gamer,Sudeste,Site,2,151.05,302.1
2024-11-12,11368,Moda,Jaqueta,Sudeste,Loja Física,3,246.05,738.15
2024-11-13,11369,Casa,Air Fryer,Centro-Oeste,App,1,459.0,459.0
2024-11-13,11370,Moda,Relógio,Nordeste,Site,2,329.0,658.0
2024-11-13,11371,Informática,Mouse Gamer,Nordeste,Site,3,151.05,453.15
2024-11-13,11372,Esporte,Esteira,Nordeste,App,1,2799.0,2799.0
2024-11-13,11373,Informática,Mouse Gamer,Nordeste,Site,3,159.0,477.0
2024-11-13,11374,Eletrônicos,Smartwatch,Sudeste,App,1,899.0,899.0
2024-11-14,11375,Eletrônicos,Smartphone,Sudeste,App,2,1899.0,3798.0
2024-11-14,11376,Informática,Teclado Mecânico,Centro-Oeste,Site,2,349.0,698.0
2024-11-14,11377,Moda,Tênis Esportivo,Sul,Site,3,379.05,1137.15
2024-11-14,11378,Informática,SSD 1TB,Sudeste,App,3,429.0,1287.0
2024-11-14,11379,Moda,Relógio,Sudeste,App,2,279.65,559.3
2024-11-14,11380,Moda,Relógio,Sudeste,Loja Física,3,329.0,987.0
2024-11-14,11381,Eletrônicos,Smartphone,Centro-Oeste,Loja Física,3,1709.1,5127.3
2024-11-14,11382,Casa,Aspirador Robô,Norte,Site,3,1299.0,3897.0
2024-11-15,11383,Informática,"Monitor 24""",Sudeste,Site,3,999.0,2997.0
2024-11-15,11384,Informática,Teclado Mecânico,Sudeste,Site,2,349.0,698.0
2024-11-15,11385,Eletrônicos,Smartphone,Sudeste,App,1,1899.0,1899.0
2024-11-15,11386,Moda,Tênis Esportivo,Sudeste,Loja Física,2,399.0,798.0
2024-11-15,11387,Eletrônicos,Notebook,Nordeste,App,3,3599.1,10797.3
2024-11-15,11388,Informática,Teclado Mecânico,Centro-Oeste,App,3,349.0,1047.0
2024-11-15,11389,Informática,Teclado Mecânico,Norte,Site,2,349.0,698.0
2024-11-15,11390,Informática,Teclado Mecânico,Nordeste,Site,1,331.55,331.55
2024-11-16,11391,Casa,Aspirador Robô,Centro-Oeste,Loja Física,3,1234.05,3702.15
2024-11-16,11392,Eletrônicos,Fone Bluetooth,Sul,Site,3,224.1,672.3
2024-11-16,11393,Eletrônicos,Smartwatch,Nordeste,Site,2,764.15,1528.3
2024-11-16,11394,Esporte,Tapete Yoga,Nordeste,Loja Física,3,89.1,267.3
2024-11-16,11395,Eletrônicos,Fone Bluetooth,Centro-Oeste,Site,3,249.0,747.0
2024-11-16,11396,Esporte,Bicicleta,Sul,Site,2,1599.0,3198.0
2024-11-17,11397,Informática,Mouse Gamer,Nordeste,Site,2,151.05,302.1
2024-11-17,11398,Informática,"Monitor 24""",Sudeste,Loja Física,2,999.0,1998.0
2024-11-17,11399,Eletrônicos,Notebook,Sudeste,App,2,3999.0,7998.0
2024-11-17,11400,Informática,Teclado Mecânico,Sul,Site,3,349.0,1047.0
2024-11-17,11401,Eletrônicos,Fone Bluetooth,Centro-Oeste,Site,3,249.0,747.0
2024-11-17,11402,Informática,Mouse Gamer,Centro-Oeste,Site,2,159.0,318.0
2024-11-17,11403,Eletrônicos,Notebook,Norte,Site,2,3999.0,7998.0
2024-11-17,11404,Esporte,Esteira,Sul,App,3,2379.15,7137.45
2024-11-17,11405,Esporte,Halteres 10kg,Nordeste,Loja Física,2,170.1,340.2
2024-11-17,11406,Moda,Tênis Esportivo,Sudeste,App,2,399.0,798.0
2024-11-17,11407,Casa,Liquidificador,Sul,App,1,199.0,199.0
2024-11-17,11408,Moda,Jaqueta,Sudeste,Site,3,259.0,777.0
2024-11-17,11409,Esporte,Bicicleta,Sul,Site,1,1599.0,1599.0
2024-11-17,11410,Esporte,Halteres 10kg,Sul,Site,2,160.65,321.3
2024-11-18,11411,Esporte,Tapete Yoga,Sudeste,Site,1,99.0,99.0
2024-11-18,11412,Eletrônicos,Fone Bluetooth,Norte,Site,1,249.0,249.0
2024-11-18,11413,Eletrônicos,Smartwatch,Sul,Loja Física,2,899.0,1798.0
2024-11-18,11414,Eletrônicos,Smartwatch,Nordeste,App,1,899.0,899.0
2024-11-18,11415,Informática,"Monitor 24""",Centro-Oeste,App,2,999.0,1998.0
2024-11-18,11416,Eletrônicos,Notebook,Sudeste,Loja Física,2,3999.0,7998.0
2024-11-18,11417,Eletrônicos,Fone Bluetooth,Sul,Site,3,224.1,672.3
2024-11-18,11418,Eletrônicos,Smartphone,Sudeste,App,2,1804.05,3608.1
2024-11-19,11419,Eletrônicos,Smartphone,Sudeste,Site,2,1899.0,3798.0
2024-11-19,11420,Moda,Jaqueta,Nordeste,App,1,259.0,259.0
2024-11-19,11421,Esporte,Halteres 10kg,Sudeste,App,3,170.1,510.3
2024-11-19,11422,Informática,Mouse Gamer,Centro-Oeste,App,2,159.0,318.0
2024-11-19,11423,Informática,SSD 1TB,Sudeste,Site,1,429.0,429.0
2024-11-19,11424,Esporte,Esteira,Sudeste,Site,2,2799.0,5598.0
2024-11-19,11425,Esporte,Halteres 10kg,Norte,Site,2,179.55,359.1
2024-11-19,11426,Moda,Tênis Esportivo,Nordeste,App,2,339.15,678.3
2024-11-19,11427,Eletrônicos,Fone Bluetooth,Nordeste,App,1,224.1,224.1
2024-11-19,11428,Eletrônicos,Fone Bluetooth,Sudeste,App,2,249.0,498.0
2024-11-19,11429,Esporte,Esteira,Norte,Site,1,2799.0,2799.0
2024-11-19,11430,Eletrônicos,Fone Bluetooth,Centro-Oeste,App,2,236.55,473.1
2024-11-19,11431,Esporte,Tapete Yoga,Centro-Oeste,App,1,89.1,89.1
2024-11-19,11432,Eletrônicos,Fone Bluetooth,Sul,Site,2,249.0,498.0
2024-11-20,11433,Moda,Jaqueta,Sul,Loja Física,3,220.15,660.45
2024-11-20,11434,Moda,Relógio,Sudeste,Site,3,312.55,937.65
2024-11-20,11435,Moda,Relógio,Centro-Oeste,Site,1,329.0,329.0
2024-11-20,11436,Casa,Liquidificador,Norte,Site,3,199.0,597.0
2024-11-20,11437,Casa,Air Fryer,Norte,App,3,459.0,1377.0
2024-11-20,11438,Moda,Tênis Esportivo,Norte,App,1,399.0,399.0
2024-11-21,11439,Casa,Air Fryer,Sudeste,Site,3,459.0,1377.0
2024-11-21,11440,Eletrônicos,Smartphone,Centro-Oeste,App,1,1804.05,1804.05
2024-11-21,11441,Moda,Tênis Esportivo,Nordeste,App,2,399.0,798.0
2024-11-21,11442,Moda,Mochila,Centro-Oeste,Loja Física,2,179.0,358.0
2024-11-21,11443,Esporte,Esteira,Sudeste,App,2,2519.1,5038.2
2024-11-21,11444,Esporte,Tapete Yoga,Sudeste,Loja Física,2,99.0,198.0
2024-11-21,11445,Moda,Mochila,Sul,App,3,179.0,537.0
2024-11-21,11446,Informática,SSD 1TB,Sul,App,3,429.0,1287.0
2024-11-21,11447,Casa,Cafeteira,Sudeste,Site,1,289.0,289.0
2024-11-21,11448,Casa,Cafeteira,Sudeste,App,3,289.0,867.0
2024-11-21,11449,Esporte,Tapete Yoga,Nordeste,Site,1,99.0,99.0
2024-11-22,11450,Casa,Air Fryer,Sul,App,2,459.0,918.0
2024-11-22,11451,Esporte,Bicicleta,Sudeste,Loja Física,2,1519.05,3038.1
2024-11-22,11452,Moda,Relógio,Sudeste,Site,3,329.0,987.0
2024-11-22,11453,Esporte,Bicicleta,Centro-Oeste,Site,2,1439.1,2878.2
2024-11-23,11454,Casa,Liquidificador,Centro-Oeste,App,3,199.0,597.0
2024-11-23,11455,Informática,Mouse Gamer,Sul,Site,1,159.0,159.0
2024-11-23,11456,Moda,Jaqueta,Sudeste,Site,3,233.1,699.3
2024-11-23,11457,Casa,Aspirador Robô,Nordeste,Site,2,1299.0,2598.0
2024-11-23,11458,Eletrônicos,Fone Bluetooth,Nordeste,Site,3,249.0,747.0
2024-11-23,11459,Eletrônicos,Smartphone,Centro-Oeste,Loja Física,1,1709.1,1709.1
2024-11-24,11460,Eletrônicos,Notebook,Sul,Loja Física,2,3999.0,7998.0
2024-11-24,11461,Esporte,Bicicleta,Sudeste,Site,1,1599.0,1599.0
2024-11-24,11462,Moda,Jaqueta,Sudeste,App,2,259.0,518.0
2024-11-24,11463,Casa,Aspirador Robô,Sudeste,Site,1,1169.1,1169.1
2024-11-24,11464,Moda,Mochila,Sudeste,Site,2,179.0,358.0
2024-11-24,11465,Casa,Air Fryer,Sul,Site,2,390.15,780.3
